col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8
79,0,30,57,89,13,13,91,11
49,85,83,20,60,51,99,97,8
70,49,17,91,5,2,30,69,67
32,31,7,43,22,78,15,76,32
92,31,3,87,35,45,15,26,84
56,27,82,18,99,30,55,31,47
2,0,74,13,96,53,27,72,13
33,40,42,54,7,78,13,45,6
33,4,71,40,30,17,52,86,79
66,68,5,35,23,14,40,86,82
88,87,83,52,72,3,92,66,17
55,85,62,4,45,1,32,84,52
28,80,72,36,17,7,58,80,78
39,43,41,40,46,43,9,53,67
31,22,16,0,83,47,8,37,83
30,0,80,32,48,31,61,2,64
18,72,2,70,99,8,99,84,5
34,19,26,84,50,52,30,32,86
39,0,93,16,2,29,90,2,20
77,28,7,43,77,10,59,21,3
50,6,99,92,17,1,94,76,62
89,79,97,62,2,38,7,55,71
20,9,55,55,14,37,24,75,47
16,44,9,34,86,20,41,69,13
58,42,54,36,72,62,36,78,41
32,10,28,68,87,14,34,67,46
7,43,48,72,94,0,64,89,23
26,78,79,65,48,94,5,89,58
68,3,2,71,0,82,8,43,40
37,45,14,54,11,24,96,44,54
77,71,6,34,44,64,47,67,98
5,42,33,98,35,55,44,12,37
90,8,66,46,58,40,0,5,24
17,70,93,90,22,44,77,54,20
55,0,80,52,91,40,8,80,22
24,99,4,91,14,89,2,82,8
54,70,13,34,89,6,9,31,40
68,56,86,54,86,19,23,26,89
85,66,23,81,45,98,62,74,40
80,50,49,49,81,9,66,48,38
47,39,19,32,31,63,23,36,84
16,20,37,75,55,30,58,70,54
26,88,14,62,75,96,68,63,57
80,69,45,61,23,38,79,3,19
52,85,23,79,65,32,15,68,81
83,47,98,93,39,97,73,2,98
72,83,91,75,98,4,20,58,92
57,36,35,84,28,18,24,22,88
73,94,76,11,5,90,1,68,82
37,69,76,67,50,78,91,21,34
99,80,37,85,38,68,49,31,94
59,0,28,95,46,5,10,1,37
19,58,49,18,73,75,24,8,25
1,76,25,86,71,72,35,97,29
57,48,34,76,95,35,59,55,21
70,12,23,94,71,1,3,87,15
98,38,99,59,84,51,87,28,40
45,81,27,54,14,76,80,32,61
86,39,15,33,84,42,23,37,0
46,51,54,60,31,55,69,74,92
88,53,22,95,24,98,31,18,94
37,56,10,69,7,68,29,9,89
25,87,88,59,72,81,55,13,85
29,24,68,92,56,3,10,50,10
92,58,64,20,47,82,69,80,11
47,76,73,69,65,95,52,0,6
46,0,97,92,46,92,73,20,8
74,58,59,73,27,48,72,42,23
38,98,95,23,87,22,57,98,7
70,57,28,10,72,49,97,22,58
87,16,79,30,49,59,20,68,39
25,40,47,64,51,15,32,68,19
82,42,87,64,76,81,72,71,61
86,75,37,96,5,52,97,89,33
88,73,65,10,73,56,46,16,54
52,77,48,97,98,26,94,3,9
68,0,70,70,90,54,30,22,63
17,68,93,26,41,87,56,40,95
37,82,62,37,57,85,33,12,69
2,80,76,94,87,51,97,61,2
44,35,97,64,99,46,31,71,61
24,45,94,32,42,14,71,79,28
91,72,50,24,53,96,54,49,24
6,62,56,80,1,4,6,25,63
84,70,12,84,28,19,69,38,2
98,23,55,58,65,72,69,50,35
48,20,73,9,63,4,95,96,71
45,17,10,29,63,24,39,83,13
49,39,39,49,75,89,66,41,20
42,91,38,37,24,27,18,97,91
36,28,4,22,65,33,84,26,84
90,47,92,1,40,31,66,85,91
55,26,56,26,74,49,83,86,43
87,72,17,64,13,91,42,91,42
40,47,55,96,4,72,54,20,34
37,53,26,37,5,96,63,89,19
21,25,15,39,39,27,34,4,62
17,47,36,79,33,45,86,97,83
39,74,29,90,56,45,39,75,28
58,56,3,14,20,82,6,38,4
84,17,31,23,6,16,17,79,96
79,1,8,46,6,25,93,43,72
61,39,13,83,8,61,37,20,88
23,72,65,25,42,57,17,55,80
78,77,66,74,64,17,55,76,77
7,66,81,96,79,95,20,2,46
47,12,27,34,74,69,76,48,81
24,61,12,33,48,64,77,23,8
55,13,92,47,92,72,26,6,97
15,14,39,98,79,27,57,28,24
93,68,29,20,75,17,89,17,73
71,69,3,91,6,28,15,67,64
10,60,17,89,57,1,66,58,86
80,18,30,79,50,92,60,11,57
83,97,46,4,13,54,68,11,5
81,8,7,97,95,8,37,35,44
45,18,35,39,86,28,37,0,38
43,0,36,3,62,29,86,27,11
92,21,29,72,22,34,75,71,72
68,17,53,31,95,14,46,5,79
55,35,68,77,14,26,39,67,1
11,73,5,36,96,50,9,15,84
44,43,63,20,2,50,95,70,97
19,87,37,71,37,65,92,24,57
82,51,61,10,11,98,56,70,94
20,39,62,53,14,92,86,60,99
0,24,81,9,51,74,25,15,89
93,50,19,55,4,52,41,57,22
36,17,56,11,42,32,63,71,14
82,15,91,33,37,99,25,41,53
95,64,58,82,71,46,42,50,52
14,90,89,64,21,0,13,54,78
88,85,76,28,88,13,79,2,85
6,75,32,46,85,44,85,90,58
13,16,74,66,85,18,27,36,52
76,2,2,87,54,71,93,25,54
8,88,24,4,60,51,64,57,21
79,28,35,33,76,1,45,84,79
54,33,59,15,1,30,30,74,80
22,1,33,8,42,50,12,51,91
38,88,22,53,75,33,47,5,46
2,20,73,40,67,42,68,1,87
42,21,48,98,77,24,96,0,88
75,58,0,9,81,69,48,96,45
67,25,18,2,50,15,94,78,38
4,8,27,72,90,86,97,61,99
4,28,13,46,70,15,3,92,62
8,39,70,44,49,95,0,31,37
21,3,90,10,9,64,28,15,83
75,86,86,34,25,7,25,14,25
56,1,71,48,47,90,83,62,62
13,33,17,19,65,46,57,7,53
57,99,91,46,19,49,15,3,57
17,98,77,34,60,65,86,33,65
71,25,7,56,67,70,4,56,60
52,24,65,4,15,22,44,31,86
90,90,29,86,15,49,11,55,13
63,47,52,6,0,10,16,46,11
6,27,30,93,5,51,12,41,9
17,45,51,3,58,32,88,65,88
82,19,1,92,37,53,67,25,15
40,62,27,89,12,27,10,40,15
5,30,42,22,85,49,50,20,95
25,14,43,44,77,71,2,71,52
31,75,94,61,21,39,59,89,21
55,82,49,5,10,19,93,64,94
74,58,50,39,88,17,28,65,61
65,50,51,98,99,90,60,10,11
4,30,12,5,62,19,54,17,13
98,28,62,60,43,15,4,82,72
81,22,48,62,36,70,81,52,13
0,18,37,64,73,49,20,25,13
21,35,30,37,19,49,23,62,84
41,70,75,21,4,21,12,1,16
42,42,1,91,52,69,69,6,39
42,1,28,23,77,87,79,59,26
40,79,24,79,62,4,60,1,13
47,41,51,10,78,74,2,13,42
42,33,28,11,85,32,22,47,40
26,54,94,14,1,82,91,59,80
8,98,8,68,80,5,37,72,35
45,60,24,67,49,43,33,35,68
15,61,57,99,65,23,65,19,35
59,36,24,30,35,80,16,18,44
88,21,2,75,55,30,91,59,26
67,58,23,80,98,89,24,12,79
52,42,61,60,34,44,28,83,43
35,2,84,1,22,14,17,29,98
29,4,35,99,48,5,90,67,11
28,90,23,26,2,64,4,13,25
77,12,13,22,94,57,31,23,12
84,88,53,1,15,36,52,43,37
69,74,78,85,36,84,49,98,87
64,26,76,55,17,82,36,31,60
68,42,57,18,53,19,14,11,61
7,63,71,98,59,42,36,11,41
68,29,51,91,62,96,56,20,61
11,26,88,43,24,86,1,81,78
18,40,82,34,54,1,94,50,31
44,64,1,50,92,46,72,31,51
25,16,69,93,56,62,28,89,0
9,76,62,95,84,11,42,3,33
52,0,34,28,36,48,58,25,24
48,48,34,75,54,27,66,22,7
43,62,92,72,98,92,94,13,43
18,88,87,32,33,97,22,0,70
75,49,72,49,17,3,91,49,3
15,24,59,83,17,76,84,14,24
21,56,41,21,37,82,91,67,42
4,23,93,54,16,0,62,31,80
28,29,93,79,65,61,35,16,2
49,23,23,23,90,72,24,77,19
77,54,4,15,75,82,46,89,37
38,6,51,28,86,59,2,68,70
48,62,19,12,34,0,85,6,37
82,13,99,63,76,64,11,92,79
3,63,43,8,39,25,34,76,2
96,84,34,28,15,36,1,81,5
12,83,8,37,58,60,83,1,49
64,22,19,47,22,53,71,82,20
71,40,6,65,24,22,56,16,75
50,85,20,32,75,92,35,54,76
57,79,26,74,5,1,3,30,21
92,15,82,6,92,79,44,91,86
51,47,38,26,40,99,59,4,68
20,52,39,28,8,54,67,81,58
9,85,31,75,87,34,30,26,89
36,65,62,72,78,48,94,0,47
82,71,19,69,3,7,82,55,41
22,68,0,90,6,23,43,83,71
31,69,7,43,1,71,59,63,64
35,30,72,13,85,85,90,23,31
60,95,39,33,81,8,44,49,55
33,95,4,83,74,4,13,73,50
61,55,16,78,52,93,41,21,93
63,91,68,90,68,1,25,90,80
84,35,39,29,15,9,40,33,45
41,74,2,0,52,30,33,42,36
27,3,65,94,20,16,52,56,99
25,46,61,2,52,23,52,72,7
88,82,31,27,32,83,72,40,40
77,11,29,34,82,83,30,36,69
19,36,21,17,24,8,21,96,58
24,2,55,41,59,84,66,89,88
71,42,67,74,65,14,93,83,31
21,27,76,34,56,24,62,88,87
52,92,63,67,11,30,35,93,95
24,45,33,27,41,78,92,80,78
57,5,2,51,27,87,36,17,63
80,47,84,33,45,86,7,2,95
14,97,78,82,45,37,87,11,34
42,46,35,41,61,12,75,56,80
27,91,97,78,16,87,96,76,67
43,86,59,37,20,78,9,20,74
12,23,30,1,30,34,81,60,88
47,18,1,43,6,83,29,38,44
51,74,95,15,90,77,57,23,83
7,66,48,82,59,9,18,58,0
28,95,67,29,22,21,10,31,11
79,40,10,48,70,44,24,31,37
36,66,46,71,40,44,64,66,30
28,92,18,7,61,86,0,79,11
38,68,56,8,85,96,10,84,83
37,89,31,12,74,87,70,50,24
89,9,36,70,51,39,17,2,46
22,65,41,65,29,67,22,84,65
66,78,9,99,87,13,0,66,27
74,42,78,88,32,7,92,89,95
39,85,44,47,67,37,76,58,96
24,40,31,71,65,39,91,64,22
68,63,54,3,56,80,61,77,48
4,31,48,30,84,52,82,98,67
90,73,86,18,76,40,59,43,56
48,15,89,90,43,92,11,8,90
89,48,75,10,8,26,34,92,99
58,90,67,10,26,87,67,85,69
85,49,29,42,29,71,87,86,24
4,12,82,74,38,54,58,40,17
71,26,86,66,27,32,98,95,42
62,75,63,64,45,30,15,54,93
12,66,56,48,7,56,73,98,94
82,51,72,7,64,74,25,27,37
18,78,66,99,89,50,9,65,12
17,45,4,95,84,27,85,12,18
62,2,57,26,65,24,39,90,49
14,66,12,43,95,16,14,38,14
77,81,29,76,4,1,59,58,57
7,90,31,41,9,43,76,67,49
20,57,78,79,99,4,69,18,20
72,72,72,84,42,50,76,30,9
83,27,6,90,78,49,30,5,50
11,26,16,77,58,81,8,82,40
56,38,85,78,1,1,85,44,79
28,58,4,58,82,61,56,17,76
51,55,15,83,46,46,27,63,10
85,59,10,77,40,2,13,46,1
76,76,66,54,59,4,56,14,83
38,46,56,79,56,25,46,71,62
12,28,45,99,25,66,73,64,30
71,98,92,48,58,25,0,23,8
33,48,15,17,14,30,92,37,92
83,61,56,31,27,8,2,96,30
36,41,11,38,81,98,42,14,35
52,23,10,59,33,18,29,81,19
7,11,14,67,79,88,98,60,45
89,64,3,23,42,41,25,28,30
74,73,85,62,69,30,45,42,75
6,71,30,42,83,65,58,30,4
19,42,29,11,20,76,23,23,6
85,54,65,45,8,57,58,88,97
74,13,94,80,9,38,43,52,82
74,6,2,96,32,45,40,2,30
39,42,60,3,63,31,6,70,73
98,64,75,48,39,67,30,96,68
39,13,59,34,16,0,23,4,68
4,78,54,62,23,74,96,84,41
87,65,74,92,67,1,56,10,50
25,37,26,70,92,25,0,58,49
10,38,58,1,30,69,60,97,42
11,3,93,19,23,78,10,15,22
88,46,62,68,92,82,60,58,75
94,95,96,43,10,45,73,46,15
30,23,34,24,40,19,14,96,55
59,42,38,50,71,1,93,9,81
89,25,34,44,92,6,79,8,18
31,51,92,63,7,94,46,61,26
74,27,92,78,53,32,12,72,62
29,7,7,19,35,77,86,5,60
38,50,39,33,22,7,35,77,1
41,41,39,85,31,37,0,34,97
94,10,43,27,13,56,86,32,72
21,74,49,37,17,60,97,4,43
14,22,76,88,55,18,66,28,35
56,48,92,63,46,25,74,4,0
23,63,2,25,41,30,57,19,6
83,73,71,99,97,11,90,61,0
94,65,26,12,72,54,98,88,14
67,32,26,89,40,56,49,87,9
50,71,89,14,40,59,49,40,23
39,86,3,61,72,1,19,23,92
33,22,86,18,86,36,5,96,59
68,47,87,13,11,19,80,4,75
46,63,48,65,65,8,18,54,7
3,89,41,63,2,66,63,52,76
8,23,48,76,17,0,79,49,63
34,23,33,7,1,58,66,83,35
54,26,19,22,59,51,64,68,2
13,21,11,31,19,6,21,46,97
1,11,74,74,32,35,58,44,92
68,66,46,95,37,22,12,44,48
75,3,74,84,6,13,15,98,9
30,56,17,22,78,86,10,64,91
84,7,32,86,34,19,33,39,59
89,79,4,41,32,36,90,47,61
46,49,52,38,85,94,50,15,70
76,81,18,32,92,27,87,15,0
99,98,9,48,28,98,77,36,49
94,9,89,55,72,8,29,70,75
64,3,26,69,63,86,40,89,94
52,38,27,89,2,65,67,50,77
22,86,42,70,16,41,2,9,19
54,12,93,77,11,61,30,23,93
3,5,5,31,88,6,88,6,15
2,26,51,65,76,95,70,91,61
4,84,21,52,40,11,91,5,87
53,3,43,64,12,87,67,92,16
82,89,24,56,30,40,25,38,21
44,24,78,0,49,91,21,35,29
54,74,5,80,96,92,27,1,70
49,34,29,94,66,40,28,19,44
56,1,53,87,46,26,33,69,53
76,54,83,60,96,6,65,26,91
22,48,21,87,64,78,44,75,88
24,45,10,17,98,23,50,96,60
8,93,61,14,19,77,64,45,61
27,75,25,23,53,97,69,64,41
57,91,20,94,69,30,41,6,2
15,74,5,89,69,62,32,64,60
0,70,24,20,91,4,20,47,35
29,98,40,91,60,65,16,56,40
83,84,13,25,5,70,34,39,37
97,62,43,58,54,62,61,30,91
94,7,68,5,5,80,90,71,9
30,45,84,81,67,12,2,17,87
99,72,32,24,65,26,32,82,89
92,5,29,91,9,43,71,82,39
16,92,40,40,79,20,15,84,1
53,82,72,31,28,2,82,78,87
60,51,36,6,28,61,78,40,22
94,78,80,70,78,92,59,39,56
12,16,41,28,43,44,68,54,4
51,9,58,29,46,53,5,24,59
99,61,41,22,71,10,22,25,55
36,4,35,87,18,17,64,94,28
87,49,6,88,37,94,49,33,89
80,63,37,76,90,28,15,35,78
99,22,31,30,54,41,47,22,89
96,89,26,59,75,72,22,90,24
99,25,25,94,70,66,49,19,25
92,31,60,49,9,23,80,34,39
9,25,34,5,15,87,45,8,13
33,17,92,69,61,62,76,41,42
61,25,79,0,66,60,44,57,22
10,37,7,53,80,68,32,10,32
4,47,2,22,73,9,54,64,77
96,0,93,34,56,60,78,57,73
43,93,69,83,61,61,77,89,64
31,69,45,88,26,93,87,21,19
60,75,80,69,10,79,49,9,75
47,55,60,9,0,11,4,44,90
82,69,1,19,53,0,18,13,14
91,6,87,3,74,41,40,65,11
74,49,85,65,51,61,3,1,63
32,59,36,35,58,94,7,32,96
1,33,93,76,6,23,25,31,15
37,35,3,35,28,2,21,52,21
78,32,72,17,32,95,7,35,76
25,97,82,96,65,40,24,94,81
43,41,19,79,1,51,84,2,98
42,42,40,44,48,82,57,87,77
4,24,55,75,24,43,37,67,85
77,79,22,62,57,81,26,56,23
74,45,49,51,40,96,2,69,78
1,44,0,92,8,40,84,49,37
94,89,2,84,9,96,80,6,27
76,23,66,18,38,90,44,0,89
24,28,4,88,17,88,20,36,0
63,31,11,31,2,94,6,72,52
80,85,94,37,27,28,6,26,97
67,60,83,51,88,87,41,36,12
10,98,50,4,14,90,34,97,26
96,34,16,41,5,39,69,76,36
99,96,60,81,16,11,6,95,35
28,26,99,63,37,7,66,92,92
45,54,11,83,19,12,64,29,65
40,40,54,50,40,27,50,73,48
93,59,51,91,61,29,33,55,33
88,2,10,29,37,63,1,69,0
98,71,4,64,48,7,90,83,52
66,53,41,4,62,99,97,4,25
68,57,49,75,39,84,55,68,63
22,9,26,30,48,18,84,69,96
88,40,57,59,63,12,17,27,12
50,13,76,48,6,54,13,75,32
67,80,13,19,17,60,53,99,6
45,21,48,21,69,79,97,87,83
72,99,3,44,24,87,6,70,75
7,85,45,1,51,20,64,78,61
6,10,23,38,30,12,81,90,66
5,9,39,28,6,42,33,93,54
76,49,94,75,16,4,60,78,49
20,35,56,50,11,63,28,71,9
95,69,68,68,36,2,31,20,86
95,88,73,99,79,7,37,96,9
89,10,55,32,77,14,62,60,23
31,48,95,97,87,70,44,59,94
24,56,31,95,84,11,73,50,98
89,48,32,23,99,85,12,11,57
16,60,57,15,55,12,3,0,68
76,32,39,94,11,68,46,44,39
73,28,99,67,37,69,14,32,69
29,20,93,42,68,64,91,33,70
1,77,34,41,68,38,69,20,88
79,75,40,8,76,33,54,88,97
11,55,83,88,2,84,89,14,73
70,66,82,76,90,98,49,42,22
25,51,86,5,6,73,77,37,70
98,49,47,68,51,9,57,98,31
87,41,37,38,89,12,87,7,72
51,87,30,5,48,57,23,14,7
96,45,0,75,39,31,15,45,18
26,17,28,96,33,42,86,71,14
48,44,48,14,3,71,66,62,34
39,76,80,28,0,10,4,97,59
16,20,32,47,88,51,97,9,79
60,77,85,5,31,70,12,37,7
16,24,22,41,20,73,39,51,27
21,86,74,15,33,23,86,61,68
98,64,86,90,64,2,58,56,20
7,24,4,4,1,89,28,62,61
29,84,80,43,45,4,52,89,4
75,0,75,77,62,17,8,68,4
99,76,27,45,93,75,58,14,75
85,57,45,21,50,71,52,81,55
7,13,73,24,18,29,46,85,12
69,36,12,63,54,53,17,29,15
43,51,77,6,44,80,76,29,28
45,58,31,77,0,16,41,85,48
8,87,19,36,35,30,44,99,77
75,78,31,87,50,64,80,0,71
35,5,73,7,9,31,63,60,71
5,8,42,95,15,80,16,74,36
46,65,81,65,44,65,65,25,99
74,1,54,36,12,37,65,37,70
50,23,55,62,46,75,27,1,77
28,94,36,35,82,77,67,19,76
38,13,55,61,12,95,31,37,29
26,20,17,98,11,50,68,77,49
94,57,74,5,20,26,16,63,24
5,32,22,40,15,59,67,14,8
94,50,95,41,56,18,21,39,21
54,64,42,97,96,50,6,71,8
33,59,11,75,20,74,74,72,88
67,24,18,71,39,77,32,27,49
7,47,43,82,32,9,4,76,5
41,80,20,0,76,70,38,22,21
65,15,14,70,3,2,86,36,82
77,2,12,44,58,85,25,93,77
46,80,56,66,36,24,20,78,5
98,73,5,19,67,49,27,66,70
1,42,28,94,79,76,28,57,37
77,18,31,70,36,63,67,65,12
83,31,93,87,89,52,5,24,17
92,60,64,49,33,25,5,34,66
53,94,32,96,86,78,43,95,2
15,47,98,92,1,28,33,64,82
6,46,91,22,77,72,21,88,58
0,77,54,60,59,95,6,77,66
12,22,68,40,59,81,3,31,71
33,65,0,69,9,26,24,36,32
95,19,40,84,91,18,75,38,75
6,16,44,20,93,28,77,16,52
62,77,28,38,18,27,84,27,19
66,17,81,55,66,67,77,37,99
33,4,34,87,43,6,93,81,75
12,12,83,74,42,95,22,38,94
34,21,24,7,62,82,15,58,93
18,82,17,21,6,30,77,50,15
29,4,49,31,83,82,22,7,45
86,80,26,44,66,58,28,37,39
76,33,93,24,3,69,61,98,15
13,93,5,77,52,58,81,47,54
69,96,47,67,96,69,76,92,82
74,78,95,97,66,99,71,65,35
22,24,25,58,51,13,42,28,44
95,98,87,11,21,48,53,34,69
44,87,58,21,64,88,1,94,97
72,59,70,63,98,77,44,92,23
29,53,56,48,61,54,76,63,94
59,50,36,54,46,6,75,45,87
70,88,63,91,21,57,13,93,3
50,33,80,4,17,59,65,33,29
44,67,54,83,1,64,27,1,12
58,15,11,59,58,2,89,55,17
10,95,61,55,70,26,5,18,33
19,13,8,10,67,66,5,68,47
87,0,64,84,4,4,74,41,84
57,83,82,18,65,41,59,40,92
45,33,60,74,5,24,92,53,74
45,2,80,3,36,5,22,36,8
68,27,40,87,78,93,34,85,98
28,64,14,24,44,51,49,18,10
34,12,22,62,89,62,37,97,18
55,65,15,73,86,68,58,89,47
25,86,25,87,12,12,55,66,39
8,38,27,46,64,55,39,2,19
13,41,81,75,89,88,28,14,16
75,80,17,12,91,33,61,45,38
6,72,57,97,15,51,92,49,78
67,82,59,13,89,29,33,43,82
27,36,66,11,41,99,24,15,83
96,40,19,64,90,68,19,53,71
0,13,65,57,52,87,36,90,79
44,68,58,5,26,24,68,53,80
84,76,23,69,39,42,87,88,47
19,39,99,87,94,93,59,74,11
35,17,29,25,12,17,54,95,63
14,56,4,74,14,48,75,59,12
11,25,22,84,80,34,57,82,34
20,73,82,93,15,16,38,87,26
64,29,85,50,98,1,33,1,24
87,34,24,28,45,48,5,2,68
62,72,38,53,91,30,77,31,41
55,64,52,61,40,22,82,9,34
88,65,2,54,36,28,41,95,41
90,0,32,39,52,43,1,52,5
65,43,10,72,23,54,20,77,79
69,55,97,10,0,85,21,91,85
13,20,27,92,55,49,2,99,24
34,87,35,99,6,41,25,23,33
34,67,60,33,24,55,12,35,96
19,1,23,91,8,28,12,99,40
44,77,51,12,29,73,85,48,44
76,44,23,61,10,77,95,80,2
86,98,3,82,66,43,29,94,39
73,32,29,32,83,36,11,66,34
93,76,68,33,67,43,97,34,67
52,97,58,27,50,43,39,83,60
45,18,64,68,61,0,80,9,21
63,63,84,77,3,70,39,65,89
81,1,47,56,44,18,10,77,48
75,76,82,52,47,10,19,44,2
8,21,64,43,25,80,6,65,54
11,49,52,5,52,36,47,77,73
78,74,34,73,44,62,87,71,19
1,45,59,75,5,90,39,72,57
60,61,98,79,74,18,12,78,79
56,11,33,96,91,70,51,8,85
61,42,91,63,56,28,43,1,86
29,71,66,61,63,87,94,50,96
74,2,85,35,43,47,14,26,77
96,78,18,67,73,20,25,16,85
1,86,54,20,70,59,76,39,28
99,29,98,77,70,28,11,5,63
0,68,47,9,45,68,3,39,50
31,61,61,35,62,64,37,49,60
40,22,74,64,31,48,8,54,3
18,52,39,91,1,35,63,20,52
37,99,72,31,92,11,73,58,43
89,38,56,43,0,75,7,80,59
85,4,32,47,58,36,76,29,97
85,92,19,78,13,23,60,62,76
67,15,60,44,89,90,51,79,23
48,66,15,34,15,11,46,44,81
11,1,29,35,52,35,46,99,36
31,89,35,31,32,93,20,96,97
37,88,24,97,90,69,10,26,15
26,18,28,39,12,79,58,17,24
31,14,64,25,73,5,17,22,49
16,46,11,38,63,95,86,65,10
38,39,31,84,95,45,62,50,87
0,7,51,17,32,80,60,79,76
17,48,55,16,98,5,7,74,8
45,35,32,34,70,13,73,3,1
74,3,78,97,80,39,38,60,4
48,92,30,3,84,39,40,10,78
9,75,38,58,26,76,82,59,69
68,87,73,69,59,79,26,52,1
1,87,23,50,67,98,55,19,77
9,72,89,0,87,50,51,70,58
59,70,34,77,57,65,10,78,46
6,47,76,5,27,50,66,35,81
57,63,31,21,42,65,23,94,89
1,82,26,52,42,48,26,46,90
10,60,96,73,54,66,31,15,61
82,90,33,28,10,9,72,95,54
96,23,51,39,67,29,93,84,25
77,33,37,7,86,69,24,59,48
18,10,27,88,50,80,0,79,47
73,74,11,34,3,10,96,13,4
76,31,53,7,93,95,10,76,49
16,3,20,31,74,63,29,27,86
19,60,70,87,62,19,16,53,65
63,14,40,6,1,13,38,12,37
14,49,7,70,69,3,20,57,16
9,55,35,96,29,50,69,91,93
20,45,11,56,62,52,22,57,15
73,36,98,21,43,98,3,57,63
71,23,28,48,97,34,57,84,26
50,72,37,67,33,69,23,28,88
99,27,39,76,78,96,51,4,73
59,27,6,19,14,4,96,38,26
77,68,16,96,64,53,65,54,94
56,84,31,51,23,22,40,55,83
54,63,77,61,80,46,59,15,90
10,98,72,1,23,33,82,51,31
94,92,32,35,21,74,23,63,45
77,70,66,85,50,77,79,92,14
20,78,3,24,24,42,94,92,81
69,57,75,13,10,96,85,49,58
41,85,32,59,54,32,99,9,82
69,26,14,8,36,16,9,49,50
6,15,37,4,86,4,46,60,79
39,71,42,73,63,76,40,74,56
89,28,21,34,69,16,54,22,85
37,24,11,63,33,76,61,68,56
81,26,20,79,36,13,14,22,2
6,65,17,7,18,82,53,49,84
41,37,17,92,40,95,23,41,81
64,35,55,39,8,85,31,10,65
20,32,44,10,63,13,88,15,81
0,52,88,16,74,30,68,34,10
8,45,21,7,39,84,19,22,6
25,97,20,69,42,34,18,62,27
25,79,79,8,28,51,83,14,39
38,7,23,52,27,58,2,96,52
60,20,99,42,97,47,6,29,83
25,26,51,84,86,78,76,77,75
43,73,59,42,81,88,42,49,95
59,33,78,76,93,83,78,41,34
62,86,75,87,90,82,79,85,40
36,68,52,37,0,8,36,17,25
60,10,23,32,59,26,75,62,40
73,88,81,47,98,28,4,65,2
45,21,92,67,29,41,37,95,96
57,65,0,90,79,12,14,90,67
28,8,28,14,83,17,27,52,22
83,83,22,44,15,23,56,32,70
66,75,94,56,23,35,68,54,31
95,14,15,52,35,27,39,75,27
72,25,87,60,3,58,93,90,90
83,81,63,5,70,93,47,17,37
72,42,10,55,8,55,19,62,51
27,62,48,49,93,56,7,8,20
89,42,26,10,60,75,59,4,13
71,83,41,73,54,52,4,14,16
92,46,18,58,88,48,95,90,29
4,47,23,28,98,86,65,56,38
75,98,24,86,74,26,82,81,58
3,88,51,90,23,88,81,2,26
3,15,94,31,93,84,44,73,18
67,89,31,35,70,21,36,82,32
21,72,78,46,16,75,14,56,54
48,31,35,38,38,69,82,49,45
92,16,17,93,90,81,91,49,20
54,64,80,49,91,93,43,98,12
66,20,65,65,24,21,19,64,7
20,40,10,51,72,45,98,57,33
71,40,78,44,26,30,5,70,52
10,76,56,33,53,61,79,64,67
80,47,35,59,6,53,33,20,74
23,71,83,33,55,40,43,39,70
48,25,40,6,5,38,86,19,48
58,83,58,67,45,2,47,37,4
46,87,52,7,85,84,17,17,57
4,72,30,34,60,15,36,51,52
69,31,75,83,83,95,15,87,22
87,30,39,35,33,60,37,10,88
29,20,51,11,15,9,64,30,10
25,95,60,1,25,9,38,84,64
16,48,77,61,52,99,32,68,17
75,45,59,15,31,44,22,69,28
62,12,69,69,47,13,14,70,24
43,61,32,6,99,57,88,11,1
4,1,79,82,56,88,54,47,21
18,67,29,49,97,66,26,75,85
50,82,68,79,96,3,80,4,3
87,15,40,93,7,43,34,23,98
19,18,4,84,98,94,81,28,99
95,97,66,54,96,25,67,7,4
84,89,54,38,36,16,97,93,54
73,89,8,52,8,80,80,64,14
9,80,77,88,82,39,65,65,44
70,19,14,79,23,83,90,33,8
96,76,41,45,5,96,16,24,46
24,14,18,50,60,68,92,85,72
64,31,11,94,37,71,91,88,32
92,62,4,51,52,98,87,97,5
25,22,46,48,59,20,58,2,47
65,68,72,94,50,48,41,8,85
66,38,38,98,50,1,4,29,53
62,91,45,48,37,31,28,1,56
60,0,55,71,48,53,49,93,12
78,17,54,5,59,77,73,55,92
12,56,0,99,33,98,93,38,83
25,75,69,66,20,93,13,84,15
2,53,8,7,57,8,39,21,36
63,0,18,69,22,31,28,1,89
72,46,17,1,62,5,3,75,94
78,84,50,71,32,68,58,98,62
36,23,15,98,77,58,36,19,71
83,47,80,59,78,69,3,2,17
99,89,43,31,13,91,72,69,66
13,77,1,53,42,1,91,73,81
82,87,36,0,29,29,50,20,45
23,72,42,52,37,55,12,63,32
68,46,28,81,55,78,32,58,86
65,80,73,97,81,67,68,71,62
69,68,39,98,75,82,29,32,31
68,3,83,30,52,71,90,75,13
54,28,27,87,11,16,41,35,52
38,91,47,83,29,9,34,62,50
51,9,73,32,59,2,29,22,2
8,63,77,3,33,65,67,12,3
84,78,41,97,53,65,11,2,37
11,45,63,1,50,49,42,80,10
1,22,8,22,69,96,79,57,95
29,29,20,1,1,19,26,15,32
18,31,97,22,76,59,77,34,19
98,64,27,8,8,49,92,15,19
62,62,32,8,44,85,14,89,80
24,90,36,9,53,89,59,32,66
78,61,96,84,58,69,85,22,89
19,97,52,63,6,33,46,97,73
63,69,24,9,94,32,63,51,73
